state_N,state_S,state_E,state_W,action,reward,next_state_N,next_state_S,next_state_E,next_state_W,done
0,0,0,0,1,0.04,0,0,0,0,False
1,0,0,0,0,0.71,0,0,0,0,False
0,0,0,0,1,-0.06,0,0,0,0,False
0,0,0,0,0,0.57,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,0,-0.06,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,1,0.04,0,0,0,0,False
0,0,0,0,1,-0.04,0,0,0,0,False
1,0,0,0,0,0.28,0,0,0,0,False
0,0,0,0,1,0.01,0,0,0,0,False
0,0,0,0,0,0.36,0,0,0,0,False
0,0,0,0,0,-0.02,0,0,0,0,False
0,0,0,0,1,0.15,0,0,0,0,False
0,0,0,0,0,0.38,0,0,0,0,False
0,0,0,0,1,0.0,0,0,0,0,False
0,0,0,0,0,0.35,0,0,0,0,False
0,0,0,0,0,-0.01,0,0,0,0,False
0,0,0,0,1,-0.02,0,0,0,0,False
1,0,0,0,0,0.34,0,0,0,0,False
0,0,0,0,0,-0.01,0,0,0,0,False
0,0,0,0,1,-0.07,0,0,0,0,False
0,0,0,0,0,0.6,0,0,0,0,False
